"","Activated_B_cell","Activated_CD4_T_cell","Activated_CD8_T_cell","Central_memory_CD4_T_cell","Central_memory_CD8_T_cell","Effector_memory_CD4_T_cell","Effector_memory_CD8_T_cell","Regulatory_T_cell","T_follicular_helper_cell","Type_1_T_helper_cell","Type_2_T_helper_cell","Type_17_T_helper_cell","Activated_dendritic_cell","Immature_dendritic_cell","Plasmacytoid_dendritic_cell","Macrophage","M1_Macrophage","M2_Macrophage","Monocyte","Natural_killer_cell","Neutrophil","Mast_cell","Eosinophil","MDSC","Natural_killer_T_cell"
"GSM363044",3.9033,3.9868,4.24925,5.029,4.8585,5.17283333333333,4.904625,3.46616666666667,4.338,3.89366666666667,3.550875,4.5345,3.92533333333333,4.12566666666667,4.5325,5.72344444444444,3.7549,7.04733333333333,8.5785,4.2810625,4.1165,3.79466666666667,3.87655555555556,5.780375,4.60608333333333
"GSM363045",4.4916,4.3442,4.69275,4.72125,4.8945,4.64283333333333,4.775375,4.55433333333333,4.410625,4.61033333333333,4.100875,4.80483333333333,4.08691666666667,5.03366666666667,5.72866666666667,5.01425,4.1113,6.2595,6.033,4.39364583333333,5.2635,4.95191666666667,4.51655555555556,5.69275,4.41075
"GSM363046",3.9897,4.0056,4.244,5.035375,4.91825,5.22733333333333,4.841875,3.91,4.278,4.09433333333333,3.705125,4.49166666666667,3.98725,4.44366666666667,4.60583333333333,6.36433333333333,4.1324,7.7525,8.015,4.15564583333333,4.54775,3.95481666666667,3.79,5.9775,4.71741666666667
"GSM363047",4.00885,3.9788,3.968,4.6445,4.423,4.729,4.2915,3.62883333333333,4.491875,3.54366666666667,3.671625,4.63,3.841,4.16366666666667,4.37816666666667,5.25913888888889,3.5385,6.97666666666667,7.4745,3.81679166666667,3.8725,3.77875,4.05388888888889,5.733,3.91516666666667
"GSM363048",3.64135,3.6037,3.94925,3.96675,3.97575,4.09016666666667,4.000625,3.51166666666667,4.099875,3.45066666666667,3.31004166666667,3.88183333333333,3.61783333333333,3.62333333333333,4.46383333333333,4.54377777777778,3.4314,6.25008333333333,5.448,3.68616666666667,3.829,3.8269,3.61022222222222,5.684625,4.06966666666667
"GSM363049",3.7943,3.6333,4.0435,4.382375,4.4625,4.3245,4.42,3.40183333333333,4.197875,3.523,3.45441666666667,4.32566666666667,3.78833333333333,3.76066666666667,4.72583333333333,5.28786111111111,3.5477,6.52358333333333,7.052,3.94275,3.96575,3.76745,3.70366666666667,5.407375,4.346
"GSM363050",3.98505,3.8542,4.12175,4.6175,4.658,4.19616666666667,4.156625,3.68583333333333,4.13175,3.87666666666667,3.58358333333333,4.22183333333333,4.10216666666667,3.843,4.68933333333333,4.30658333333333,3.5043,5.96625,6.442,3.68145833333333,4.025,3.96096666666667,4.06566666666667,5.405375,4.4405
"GSM363051",4.2994,4.1242,4.53375,4.867,4.86125,5.139,4.995,3.99983333333333,4.339125,4.284,3.804625,4.0745,4.57041666666667,4.98533333333333,5.10566666666667,6.13852777777778,4.1824,7.13483333333333,4.0735,4.40229166666667,4.379875,4.17626666666667,4.21533333333333,6.05175,4.98816666666667
"GSM363052",3.80395,3.8012,4.1895,4.73625,4.888,4.63983333333333,4.735375,3.66583333333333,4.718,3.76866666666667,3.42845833333333,3.80733333333333,4.33316666666667,4.08533333333333,4.79733333333333,4.99233333333333,3.8471,5.714,6.274,3.759625,4.6665,3.79823333333333,4.00088888888889,5.1765,4.67716666666667
"GSM363053",3.65665,3.7289,3.8235,4.335125,4.23525,4.15966666666667,4.018375,3.51016666666667,4.09225,3.51866666666667,3.32033333333333,4.5565,3.96641666666667,3.83533333333333,4.49383333333333,5.05047222222222,3.6282,6.46816666666667,7.439,3.7055625,4.086,3.75793333333333,3.65088888888889,5.641625,3.92808333333333
"GSM363054",3.6951,3.896,4.36175,4.4275,4.405,5.04283333333333,5.009625,3.59133333333333,4.352375,3.58433333333333,3.41541666666667,3.88633333333333,4.5775,3.874,4.93366666666667,6.36741666666667,4.1356,5.75625,7.138,4.1599375,4.001875,4.54588333333333,3.59411111111111,3.973875,4.51725
"GSM363055",3.6935,4.0057,4.20025,5.219375,5.4365,5.31666666666667,5.323875,3.52516666666667,4.677375,3.62966666666667,3.50941666666667,4.31083333333333,4.44091666666667,4.28366666666667,5.30333333333333,5.19555555555556,3.8706,5.15841666666667,5.5965,4.13079166666667,3.752625,4.25413333333333,3.71322222222222,4.192875,4.76316666666667
"GSM363056",4.1872,3.4467,3.857,4.0895,4.10825,4.09416666666667,4.163875,3.45183333333333,4.113375,3.51733333333333,3.47945833333333,3.971,3.81858333333333,4.029,4.5535,4.13733333333333,3.7115,5.42525,5.0155,3.83483333333333,4.175,3.80061666666667,3.73166666666667,5.16975,4.51633333333333
"GSM363057",3.6061,3.5463,3.7915,4.02675,4.03425,3.9025,3.878875,3.27966666666667,4.921375,3.493,3.286,4.069,3.69375,3.51633333333333,4.732,4.08808333333333,3.4373,5.2715,6.791,3.6461875,3.738125,3.6536,3.96333333333333,4.774,3.85191666666667
"GSM363058",4.20735,3.9958,4.63075,4.683625,4.86825,5.03066666666667,5.246125,3.75416666666667,4.5415,4.412,3.80758333333333,4.05233333333333,3.98858333333333,4.234,4.694,6.43047222222222,3.9958,7.76441666666667,8.12,4.61535416666667,4.672375,4.36756666666667,3.98755555555556,6.1005,4.73158333333333
"GSM363059",3.9062,3.9391,4.6045,5.173125,5.0235,5.6025,5.4445,3.65616666666667,4.147375,3.60633333333333,3.44558333333333,4.20316666666667,3.89391666666667,4.452,4.62833333333333,6.57038888888889,3.5196,8.07191666666667,8.61,4.56454166666667,4.066125,3.85961666666667,3.88288888888889,5.864625,4.99916666666667
"GSM363060",4.264,3.9857,4.55925,5.0215,5.131,5.40166666666667,5.207,3.62133333333333,4.249625,3.96933333333333,3.740625,4.40316666666667,4.01375,4.20766666666667,4.40183333333333,6.08452777777778,3.8935,7.76683333333333,7.626,4.17658333333333,4.485875,4.10026666666667,3.99333333333333,5.98675,4.647
"GSM363061",4.0225,3.8387,4.15225,4.64725,4.61075,5.23916666666667,4.981625,3.6895,4.31675,3.49266666666667,3.74454166666667,4.19533333333333,3.9615,4.403,4.70216666666667,5.39894444444444,3.6652,6.95658333333333,7.6,4.000125,4.101625,4.03513333333333,3.95855555555556,5.8645,4.19683333333333
"GSM363062",3.83545,3.9585,4.55525,4.904125,5.065,5.46583333333333,5.5065,3.71866666666667,4.21925,3.60766666666667,3.48533333333333,4.22733333333333,4.05725,4.64633333333333,4.32416666666667,6.28733333333333,3.621,7.7615,8.1105,4.392375,4.26375,3.78618333333333,3.77522222222222,5.883,4.79316666666667
"GSM363063",4.0698,4.172,4.6805,5.324625,5.5455,4.7715,4.85775,3.8275,4.504375,4.144,3.73054166666667,4.62566666666667,4.0065,4.61,4.72033333333333,5.91586111111111,4.0612,7.20783333333333,8.2195,4.33597916666667,4.859125,4.29308333333333,4.11077777777778,5.93875,4.78108333333333
"GSM363064",3.81025,4.0857,4.29775,4.969,4.68075,4.942,4.531,3.62233333333333,4.166125,3.85466666666667,3.68420833333333,4.7455,3.92791666666667,4.019,4.6285,6.49808333333333,3.7995,7.8335,7.8525,4.2535,4.349125,3.92393333333333,3.84655555555556,6.18175,4.59466666666667
"GSM363065",3.9165,4.1516,4.02875,4.752875,4.40825,4.81766666666667,4.415125,3.72583333333333,4.53175,3.44933333333333,3.58158333333333,4.595,4.07308333333333,4.30333333333333,4.55666666666667,4.92827777777778,3.6238,6.61133333333333,7.6155,4.0139375,4.090125,3.9748,3.82388888888889,5.8245,4.44425
"GSM363066",3.9407,3.9854,4.158,4.652875,4.58325,4.57,4.334625,3.69483333333333,4.634875,3.742,3.68058333333333,4.39883333333333,4.19425,3.998,4.626,5.08552777777778,4.0327,6.88033333333333,7.6975,4.09520833333333,4.036,3.89348333333333,4.48588888888889,5.923,4.4535
"GSM363067",3.77135,3.8939,4.88375,5.107875,5.4405,6.189,6.297875,3.51683333333333,4.15925,3.782,3.455125,4.19616666666667,4.41691666666667,4.20966666666667,4.77233333333333,6.06111111111111,3.6699,7.24658333333333,8.444,4.49045833333333,4.348375,3.78331666666667,3.93633333333333,5.69125,5.30316666666667
"GSM363068",4.30595,4.0079,5.0035,5.57525,5.91,6.33733333333333,6.55925,3.6025,4.43325,3.596,3.42933333333333,4.436,4.4265,4.45833333333333,4.2145,6.36366666666667,3.5843,7.6885,8.3515,4.70625,4.616875,4.0686,4.121,5.8195,5.43566666666667
"GSM363069",3.6217,3.5871,3.96425,4.2315,4.2315,4.27266666666667,4.22675,3.39833333333333,4.122875,3.33366666666667,3.26891666666667,3.8865,4.01216666666667,3.80166666666667,4.91866666666667,5.42738888888889,3.4009,6.87316666666667,5.574,3.7119375,3.95275,6.11458333333333,3.59322222222222,5.611,3.82991666666667
"GSM363070",3.76585,3.6169,5.4485,4.54425,4.992,5.06283333333333,5.527625,3.51483333333333,4.075875,3.769,3.51875,3.68983333333333,3.90491666666667,3.78833333333333,3.8335,4.55783333333333,3.6375,5.446,5.357,4.08239583333333,4.038,3.59006666666667,3.85922222222222,4.854625,4.54508333333333
"GSM363071",3.66735,3.6774,3.92,4.177375,4.16,3.9015,3.7575,3.52766666666667,4.341875,3.48566666666667,3.40045833333333,4.13766666666667,3.77941666666667,3.57966666666667,4.45116666666667,5.41472222222222,3.515,6.48616666666667,7.4095,3.607,4.002125,3.82911666666667,3.74166666666667,5.262125,3.92266666666667
"GSM363072",3.9399,3.7775,6.0955,4.5245,5.4775,5.67816666666667,7.004375,3.53433333333333,4.361125,4.09566666666667,3.47829166666667,3.91966666666667,4.11775,3.90666666666667,4.15316666666667,5.83077777777778,3.3627,7.26183333333333,7.221,4.8218125,5.208875,3.83988333333333,3.69633333333333,5.825,5.19375
"GSM363073",3.88795,3.8824,4.3715,4.59575,4.79325,4.25866666666667,4.4435,3.85933333333333,4.4545,4.28333333333333,3.78516666666667,4.10683333333333,3.93825,4.18766666666667,4.37733333333333,4.72222222222222,3.8323,6.26791666666667,4.7755,4.09420833333333,4.817,4.24731666666667,4.09044444444444,5.881625,3.90883333333333
"GSM363074",3.85855,3.8361,4.095,5.519125,5.44675,5.04016666666667,4.77625,3.59,4.138,3.72133333333333,3.548625,4.04416666666667,4.124,4.47766666666667,4.801,5.20722222222222,3.494,6.39341666666667,7.66,4.3635625,4.15075,3.8631,4.14033333333333,5.517125,5.36508333333333
"GSM363075",3.7088,3.7778,4.353,4.70375,4.7675,4.82683333333333,4.728125,3.48483333333333,4.23075,3.76733333333333,3.38125,3.85616666666667,4.24075,3.82733333333333,5.01366666666667,5.47161111111111,3.7326,6.86958333333333,7.0695,3.90575,4.137375,3.8084,3.614,5.60675,4.533
"GSM363076",4.15295,3.9707,4.282,4.608875,4.62525,4.12233333333333,4.133625,4.09483333333333,4.383875,4.15166666666667,4.14816666666667,4.141,3.99075,4.438,4.02,4.29313888888889,4.0099,5.50616666666667,4.9485,4.56772916666667,4.08625,4.41223333333333,4.38455555555556,5.911875,5.16041666666667
"GSM363077",3.73155,3.6796,4.0845,4.21075,4.24025,4.16416666666667,4.207375,3.57733333333333,4.1645,3.79033333333333,3.29345833333333,4.24216666666667,3.80333333333333,3.87733333333333,4.73616666666667,4.14952777777778,3.5395,5.80383333333333,6.541,3.757625,4.503,3.8969,3.71377777777778,5.451625,4.09183333333333
"GSM363078",3.90205,3.965,4.66775,4.763125,5.041,5.20016666666667,5.40825,3.73266666666667,4.450875,3.64666666666667,3.28570833333333,4.239,3.94375,4.03666666666667,5.47883333333333,5.872,3.4941,6.701,6.778,4.27502083333333,4.515125,3.86348333333333,3.72866666666667,5.120375,4.94925
"GSM363079",3.71055,3.4805,3.83775,4.177875,4.24675,4.1625,4.12325,3.34366666666667,4.197375,3.44466666666667,3.26566666666667,4.62916666666667,3.92708333333333,3.80933333333333,5.071,3.81833333333333,3.5149,5.37275,6.1585,3.63570833333333,3.830625,3.71171666666667,3.74288888888889,5.370125,4.35783333333333
"GSM363080",4.0228,3.776,4.42525,4.84975,4.949,5.18766666666667,5.05775,3.6465,4.30475,3.86766666666667,3.54116666666667,3.90816666666667,4.29808333333333,4.863,5.305,5.18883333333333,3.8813,6.3385,6.164,3.85220833333333,4.512125,4.21636666666667,3.88177777777778,5.8025,4.8705
"GSM363081",4.009,3.8117,4.16125,4.56775,4.476,4.692,4.402,3.56616666666667,4.557125,3.761,3.57041666666667,4.4875,4.35666666666667,3.988,5.19533333333333,5.01113888888889,3.7584,6.07141666666667,6.816,3.81341666666667,4.08775,4.03035,3.93055555555556,5.562875,4.14766666666667
"GSM363082",3.86605,3.7322,3.69425,4.21025,4.1215,4.18833333333333,3.94125,3.466,4.179,3.62966666666667,3.59291666666667,4.71366666666667,3.87175,3.552,4.228,6.18830555555556,3.5354,7.77641666666667,7.266,3.75435416666667,3.79825,3.6156,3.72588888888889,5.815875,4.00358333333333
"GSM363083",3.9488,3.8672,4.22425,5.069375,5.02675,5.24966666666667,4.970375,3.58866666666667,4.0345,3.72366666666667,3.26704166666667,3.83183333333333,4.33366666666667,4.03633333333333,4.99316666666667,4.95905555555556,3.4413,5.56366666666667,5.9175,3.8518125,4.100125,4.39168333333333,3.752,4.719125,4.41941666666667
"GSM363084",3.7504,3.7325,3.847,4.290125,4.19175,4.48983333333333,4.23675,3.54966666666667,4.258125,3.51533333333333,3.42475,4.18083333333333,3.83666666666667,4.145,4.52383333333333,4.15447222222222,3.4892,6.13616666666667,7.671,3.699875,4.091375,3.69193333333333,3.89488888888889,5.76825,4.21716666666667
"GSM363085",3.8117,3.8018,4.71975,4.714,5.00175,4.9385,5.273125,3.64516666666667,4.197,3.725,3.266375,3.90366666666667,4.081,4.13766666666667,5.212,4.4535,3.5916,5.77275,6.02,4.08845833333333,4.3375,3.81456666666667,3.67122222222222,5.24275,4.51116666666667
"GSM363086",3.643,3.7391,3.61975,4.21275,4.01325,4.20833333333333,3.91175,3.63033333333333,4.097,3.408,3.293625,4.18083333333333,3.78766666666667,3.66,4.46333333333333,4.31311111111111,3.5182,6.27508333333333,6.9905,3.69522916666667,3.8625,3.69021666666667,3.95544444444444,5.785125,3.99375
"GSM363087",3.73195,3.7523,4.592,4.732625,5.08175,4.45533333333333,4.818375,3.741,4.04975,3.817,3.40979166666667,4.5185,3.99891666666667,4.26966666666667,4.921,4.50980555555556,3.7105,5.88741666666667,6.6455,4.00720833333333,4.109625,4.03363333333333,3.97811111111111,5.6615,4.6085
"GSM363088",3.6686,4.1444,4.561,5.185125,5.2295,5.42316666666667,5.34875,4.036,4.471875,3.50366666666667,3.4835,3.47383333333333,4.83766666666667,3.846,5.23766666666667,7.25888888888889,4.4392,5.84916666666667,8.6905,4.20389583333333,4.9915,3.85676666666667,3.88055555555556,4.062125,4.90041666666667
"GSM363089",4.11875,4.1136,4.70175,5.52375,5.664,6.588,6.51375,3.64033333333333,4.379375,3.674,3.538625,4.38883333333333,4.208,4.41333333333333,4.71516666666667,5.11036111111111,3.8475,6.80533333333333,7.6785,4.64083333333333,3.94675,4.20818333333333,4.09344444444444,5.961375,5.35933333333333
"GSM363090",4.01495,4.0744,4.36075,4.946625,4.852,5.378,5.061375,3.59883333333333,4.502625,3.81666666666667,3.656375,4.48416666666667,4.172,4.17866666666667,4.68716666666667,5.28269444444444,3.7372,6.94133333333333,7.696,4.055,4.300625,3.866,4.11577777777778,5.862,4.655
"GSM363091",4.06545,4.0886,4.45375,5.0975,5.11825,5.76316666666667,5.531125,3.74233333333333,4.466375,3.778,3.457,4.178,4.10358333333333,4.55766666666667,4.504,6.48052777777778,3.6299,7.85808333333333,8.2905,4.28375,4.388,3.8327,3.83844444444444,5.8405,4.863
"GSM363092",3.9884,4.2767,4.38975,5.403625,5.39925,5.452,5.224625,3.89383333333333,4.768,3.74833333333333,3.75154166666667,4.19416666666667,4.448,4.25766666666667,4.79783333333333,5.89622222222222,4.2541,7.25491666666667,7.976,4.40022916666667,4.148375,4.11253333333333,4.22144444444444,5.856875,5.01375
"GSM363093",4.03455,4.1059,4.4705,4.957875,4.85875,5.8305,5.466,3.62816666666667,4.373375,3.76366666666667,3.63833333333333,4.59866666666667,4.07966666666667,4.23866666666667,4.42333333333333,5.81483333333333,3.7449,7.3755,7.828,4.42345833333333,4.15175,3.80861666666667,4.10455555555556,5.972375,4.90916666666667
"GSM363094",3.95375,3.9244,4.202,4.889875,4.62975,5.20816666666667,4.7455,3.748,4.18775,3.564,3.60658333333333,4.59266666666667,4.17725,4.48633333333333,4.354,5.365,3.7072,6.97725,7.539,4.02983333333333,4.19025,3.85968333333333,4.32088888888889,5.9375,4.40233333333333
"GSM363095",4.38905,4.0771,4.615,5.663,5.763,6.49966666666667,6.18425,3.65533333333333,4.46075,3.78866666666667,3.56345833333333,4.205,4.52466666666667,4.694,4.73883333333333,5.93594444444444,3.7299,7.24083333333333,8.3285,4.23391666666667,4.45325,4.29111666666667,3.98244444444444,5.705625,5.05766666666667
"GSM363096",4.0052,3.9932,4.802,5.142125,5.39475,6.32233333333333,6.376875,3.68283333333333,4.3165,3.78533333333333,3.32783333333333,4.2735,4.30366666666667,4.33633333333333,4.74616666666667,6.38858333333333,3.7431,7.63625,8.6875,4.67433333333333,4.515,3.8355,3.885,6.00925,5.36966666666667
"GSM363097",4.152,4.014,4.75875,5.4945,5.50525,6.28133333333333,6.1925,3.6025,4.28,3.93333333333333,3.358375,4.55183333333333,4.29341666666667,4.707,4.6975,6.15830555555556,3.6882,7.59916666666667,8.156,4.7490625,4.620125,3.87838333333333,3.982,5.928,5.31375
"GSM363098",4.52315,4.2677,4.32725,4.903125,4.807,5.268,5.108625,4.3635,4.237,3.71266666666667,3.70070833333333,3.91333333333333,4.62908333333333,4.093,4.7295,4.53741666666667,4.0185,5.70875,7.5285,4.32329166666667,4.49775,3.97383333333333,4.23155555555556,5.487375,4.8055
"GSM363099",4.14545,3.9232,4.654,4.6285,4.85975,5.72033333333333,6.01375,4.00683333333333,4.272125,3.53866666666667,3.80545833333333,3.79683333333333,4.619,3.62866666666667,4.87116666666667,5.85705555555556,4.4494,6.50316666666667,7.4805,4.71475,4.408125,3.92871666666667,4.21777777777778,5.437125,5.61533333333333
"GSM363100",3.64855,3.464,3.841,4.271625,4.246,4.11533333333333,4.046875,3.41083333333333,3.689875,3.538,3.175875,3.94633333333333,3.82033333333333,3.71733333333333,4.79183333333333,3.82,3.5461,4.589,4.638,3.47560416666667,3.863375,3.70236666666667,3.55688888888889,4.5015,3.79358333333333
"GSM363101",3.93035,3.7953,4.40625,5.02125,5.1715,5.01233333333333,4.98575,3.55233333333333,4.400375,3.70366666666667,3.29795833333333,4.0435,4.2645,4.404,4.72166666666667,4.7115,3.4481,5.9725,5.926,3.9468125,4.01225,3.93658333333333,3.81455555555556,5.19475,4.61341666666667
"GSM363102",3.94225,3.703,3.9585,4.36625,4.20825,4.271,3.95175,3.575,4.3725,3.75966666666667,3.36945833333333,4.57983333333333,3.97041666666667,3.87833333333333,4.7535,4.00169444444444,3.5328,5.90408333333333,8.03,3.5695625,3.90325,3.9289,3.808,5.71325,3.81141666666667
"GSM363103",4.92885,4.0118,5.392,6.05225,6.52925,6.84816666666667,7.142375,3.59133333333333,4.484875,3.873,3.46033333333333,4.213,4.96241666666667,4.64633333333333,4.69533333333333,5.95955555555556,3.9021,7.15491666666667,8.361,4.81695833333333,4.76175,3.68266666666667,4.00055555555556,5.8255,5.74816666666667
"GSM363104",3.93065,3.7833,3.99375,4.266625,4.24075,4.668,4.696875,3.77216666666667,4.520375,3.64366666666667,3.367875,4.524,4.05633333333333,4.03166666666667,4.6985,4.5345,3.5831,6.17225,7.3315,3.96797916666667,4.178125,3.90166666666667,3.967,5.6245,4.38341666666667
"GSM363105",3.8002,3.629,3.79175,4.192125,4.0825,4.31283333333333,4.1415,3.546,4.041375,3.587,3.33583333333333,4.08616666666667,3.918,3.761,4.847,5.47030555555556,3.6734,7.12591666666667,6.1015,3.662,4.063,3.68893333333333,3.96044444444444,6.0265,4.07533333333333
"GSM363106",3.73905,3.6495,3.64075,4.498125,4.306,4.1135,3.83,3.52633333333333,4.18475,3.51866666666667,3.33620833333333,4.2865,4.2185,3.79433333333333,4.46816666666667,5.12258333333333,3.5677,6.63525,5.6505,3.80347916666667,3.904625,3.82395,3.667,5.694125,4.19141666666667
"GSM363107",3.84975,3.7303,3.9655,4.47525,4.33325,4.6105,4.345875,3.4785,4.079875,3.64866666666667,3.37275,4.00533333333333,4.11575,4.384,4.6675,4.31225,3.7096,6.13475,6.003,3.869125,4.412875,3.81835,3.83422222222222,5.836125,4.38316666666667
"GSM363108",3.7035,3.8357,4.502,4.66675,4.86475,5.219,5.173,3.515,4.28875,3.666,3.30975,4.431,4.10383333333333,3.94866666666667,4.289,5.09125,3.6378,6.79225,7.785,3.9820625,4.1255,3.85738333333333,4.11666666666667,5.882375,4.63075
"GSM363109",3.7895,3.6987,3.85775,4.3255,4.16475,4.49683333333333,4.258875,3.58983333333333,4.127875,3.613,3.33891666666667,3.98166666666667,4.5325,3.75933333333333,4.8685,5.56116666666667,3.6712,6.48925,7.2025,3.73222916666667,4.173125,3.64388333333333,3.74077777777778,5.717875,3.98408333333333
"GSM363110",4.8764,4.4678,3.9985,4.8995,4.86325,5.48366666666667,5.3245,4.581,4.748875,4.10766666666667,3.905375,4.646,4.73208333333333,4.076,4.8285,4.34097222222222,4.3686,6.31441666666667,7.037,4.2308125,4.41125,4.0938,4.49722222222222,6.337875,5.17508333333333
"GSM363111",4.7193,4.3811,4.223,4.51225,4.40525,5.18166666666667,5.20875,4.51866666666667,4.605875,4.24933333333333,3.95495833333333,4.3395,4.46908333333333,4.29133333333333,4.173,5.19863888888889,4.148,6.91416666666667,8.051,4.5913125,4.5035,4.25281666666667,4.38277777777778,5.988875,5.16241666666667
"GSM363112",3.9081,4.1024,4.45775,4.852,4.82025,5.41666666666667,5.1645,3.5575,4.336375,3.756,3.400125,4.3955,3.95158333333333,4.35633333333333,4.622,6.37766666666667,3.654,7.8385,8.0745,4.203375,4.364125,3.8248,4.12977777777778,5.93325,4.77916666666667
"GSM363113",4.0758,4.017,4.3855,5.03875,4.92275,5.783,5.42225,3.56383333333333,4.658625,3.672,3.33425,4.2165,4.19491666666667,4.52266666666667,4.83816666666667,5.98036111111111,3.6367,7.46308333333333,8.301,4.15408333333333,4.1555,3.81833333333333,4.34144444444444,5.759375,4.73366666666667
"GSM363114",5.28445,3.9375,4.473,5.98375,5.969,5.47833333333333,5.18675,3.60916666666667,4.60125,3.722,3.36383333333333,4.68316666666667,4.435,4.61133333333333,4.4335,5.27622222222222,3.7068,6.98141666666667,7.898,4.0655,4.273375,3.85981666666667,4.10744444444444,5.838,4.941
"GSM363115",4.62615,3.8433,4.28725,5.79375,5.8775,5.52566666666667,5.3155,3.576,4.425875,3.64233333333333,3.39508333333333,4.2465,4.51466666666667,4.727,4.73,4.98138888888889,3.699,6.47466666666667,7.2715,4.22041666666667,3.814625,3.94118333333333,3.84844444444444,5.545625,5.37233333333333
"GSM363116",3.94,4.1171,4.435,5.51125,5.3895,5.799,5.42475,3.61966666666667,4.467625,3.80566666666667,3.3425,4.44033333333333,4.33691666666667,4.22466666666667,4.3725,5.78808333333333,3.717,7.36875,8.217,4.3689375,4.228125,3.75005,3.99766666666667,5.820875,5.02691666666667
"GSM363117",4.0073,4.0852,4.34825,5.294,5.12825,5.5055,5.086625,3.61116666666667,4.5505,3.61866666666667,3.32895833333333,4.4615,4.30641666666667,4.58133333333333,4.658,6.30133333333333,3.7771,7.663,8.144,4.30677083333333,4.51375,4.17526666666667,3.85822222222222,5.92475,5.08725
"GSM363118",3.92375,3.9702,4.192,5.09975,4.87425,5.50933333333333,5.028,3.628,4.382875,3.67066666666667,3.34770833333333,4.3435,4.20633333333333,4.30733333333333,4.49916666666667,5.39325,3.6855,7.04675,8.0755,4.1425,4.123375,3.93641666666667,3.98211111111111,5.839125,4.694
"GSM363119",3.9058,4.0491,4.23425,5.26775,5.28475,5.29266666666667,5.1035,3.648,4.3775,3.66066666666667,3.45333333333333,4.557,4.21575,4.427,4.58666666666667,5.67475,3.7781,7.18625,7.932,4.46595833333333,4.350875,4.14555,3.98877777777778,5.930125,4.94483333333333
"GSM363120",3.78465,3.8411,4.3185,4.903375,4.862,5.1975,4.91475,3.66583333333333,4.2045,3.88433333333333,3.45904166666667,4.2865,3.89258333333333,4.478,4.13783333333333,4.79766666666667,3.641,6.352,7.633,4.007,4.38325,4.08336666666667,4.286,5.753625,4.71
"GSM363121",4.8712,4.0429,3.90525,4.989875,4.87825,5.775,5.465125,4.03583333333333,4.288375,4.27966666666667,3.55429166666667,4.08283333333333,4.5925,3.756,4.88483333333333,5.22255555555556,4.2277,5.13941666666667,6.9045,4.7254375,4.732,3.92508333333333,4.292,4.194125,6.26391666666667
"GSM363122",4.26075,4.1971,3.8905,4.418,4.225,4.86466666666667,4.527,4.281,4.259,3.915,3.70158333333333,4.19816666666667,4.131,4.13433333333333,4.89183333333333,4.62944444444444,3.9881,6.48208333333333,5.4835,3.86622916666667,4.17825,4.1322,4.21666666666667,6.089375,4.08841666666667
"GSM363123",3.7665,3.7209,4.0095,4.095875,4.123,4.6905,4.521,3.71366666666667,4.06275,3.618,3.3775,4.3175,3.95791666666667,3.922,4.26266666666667,5.05172222222222,3.6137,6.55291666666667,5.749,3.7415625,4.01375,3.7487,3.74688888888889,5.578625,4.18175
"GSM363124",4.0783,3.7762,3.83325,4.31425,4.07775,4.37983333333333,4.104625,3.58266666666667,4.17025,3.545,3.32516666666667,4.75366666666667,4.14183333333333,3.80866666666667,5.15083333333333,5.44122222222222,3.774,6.94991666666667,7.9005,3.83991666666667,4.17675,3.79151666666667,4.04322222222222,5.843875,4.10566666666667
"GSM363125",4.0783,3.8509,4.062,4.645125,4.57275,4.95883333333333,4.67225,3.58083333333333,4.259,3.58,3.18170833333333,4.21733333333333,4.037,4.222,5.07383333333333,5.00058333333333,3.627,6.38575,7.0765,3.9375625,3.9925,3.96616666666667,3.77477777777778,5.55375,4.89808333333333
"GSM363126",3.89125,3.8171,4.443,4.403625,4.5005,5.25983333333333,5.16175,3.65466666666667,4.32525,3.79966666666667,3.359375,4.25766666666667,4.09191666666667,3.84,4.74416666666667,4.75075,3.6251,6.33225,7.593,3.86733333333333,4.071625,3.7653,3.88055555555556,5.872375,4.764
"GSM363127",3.6423,3.7084,3.57425,4.340125,4.1605,4.3055,3.94875,3.52883333333333,4.35075,3.37033333333333,3.21195833333333,4.037,4.14608333333333,3.974,4.53033333333333,5.01061111111111,3.548,6.55733333333333,6.177,3.49925,4.230375,3.73273333333333,3.69655555555556,5.68825,4.149
"GSM363128",3.95275,3.8149,4.04675,4.174125,4.21725,4.3995,4.36225,3.72083333333333,4.28825,3.56333333333333,3.221625,4.09083333333333,3.87458333333333,3.73466666666667,4.38783333333333,3.93727777777778,3.6918,5.83558333333333,6.839,3.75122916666667,3.766125,3.81233333333333,3.77633333333333,5.763375,4.27408333333333
"GSM363129",3.6352,3.6207,3.751,4.2675,4.085,4.208,3.94725,3.57266666666667,4.051375,3.522,3.20758333333333,3.77016666666667,3.93458333333333,3.79333333333333,4.53783333333333,4.26675,3.4627,5.1915,5.4105,3.71302083333333,4.235125,3.73096666666667,3.70333333333333,4.668125,4.15191666666667
"GSM363130",3.8524,3.6971,3.7805,4.159625,4.13375,4.25116666666667,4.11675,3.648,4.562125,3.55366666666667,3.542375,4.64133333333333,4.05083333333333,3.74166666666667,5.0595,4.44325,3.7272,5.3215,7.144,3.73404166666667,3.96525,4.67696666666667,3.696,4.69025,4.01483333333333
